City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
100,bubaque,-15.8333,11.2833,27.51,79,100,5.1,GW,1690235134
101,pingshan,114.7131,22.9938,25.46,91,68,0.8,CN,1690235135
102,basco,121.9702,20.4487,28.97,83,100,14.31,PH,1690235135
103,longyearbyen,15.6401,78.2186,9.91,76,75,6.17,SJ,1690235135
104,imbituba,-48.6703,-28.24,17.87,97,7,0.76,BR,1690235135
105,ola,151.2833,59.5833,15.44,64,3,0.61,RU,1690235135
106,abepura,140.5833,-2.6333,24.45,88,40,0.0,ID,1690235136
107,talnakh,88.3972,69.4865,12.34,71,86,0.94,RU,1690235136
108,lerwick,-1.1494,60.1545,11.0,88,83,7.22,GB,1690235136
109,alice springs,133.8833,-23.7,1.75,87,0,2.57,AU,1690235136
110,mana,-53.7767,5.6592,26.79,85,100,4.44,GF,1690235137
111,kuala belait,114.1833,4.5833,24.09,92,100,2.77,BN,1690235137
112,coruripe,-36.1756,-10.1256,22.98,80,1,3.45,BR,1690235137
113,stanley,-1.6985,54.868,11.51,86,100,1.08,GB,1690234912
114,nanga eboko,12.3667,4.6833,20.46,99,100,2.15,CM,1690235138
115,taghazout,-9.7112,30.5426,21.43,82,0,3.1,MA,1690235138
116,corner brook,-57.9484,48.9667,25.09,80,1,2.44,CA,1690235138
117,novovarshavka,74.6946,54.1721,15.13,87,0,3.77,RU,1690235138
118,maxixe,35.3472,-23.8597,20.7,81,92,6.54,MZ,1690235139
119,carutapera,-46.02,-1.195,24.49,91,7,2.87,BR,1690235139
120,chernyshevskiy,112.4714,63.0128,18.42,81,9,2.43,RU,1690235139
121,ilulissat,-51.1,69.2167,8.01,87,75,2.57,GL,1690235139
122,escarcega,-90.7454,18.6089,38.69,21,23,3.96,MX,1690235140
123,puerto deseado,-65.8938,-47.7503,4.7,77,90,9.83,AR,1690234887
124,laghouat,2.8651,33.8,32.85,10,2,7.06,DZ,1690235140
125,beira,34.8389,-19.8436,19.05,100,0,2.74,MZ,1690235140
126,whakatane,176.9854,-37.9585,12.65,86,23,1.34,NZ,1690235141
127,nuku'alofa,-175.2,-21.1333,23.19,60,20,2.57,TO,1690235141
128,blacksburg,-80.4139,37.2296,30.21,60,0,1.54,US,1690235141
129,arraial do cabo,-42.0278,-22.9661,21.92,83,0,6.69,BR,1690235141
130,mount pleasant,-79.8626,32.7941,32.32,78,20,4.12,US,1690235039
131,martuk,56.5056,50.7475,19.49,51,100,1.8,KZ,1690235142
132,el alto,-81.2147,-4.2714,25.81,73,100,10.48,PE,1690235142
133,vostochnyy,37.8667,55.8167,14.35,96,100,1.42,RU,1690235142
134,svetlogorsk,29.7333,52.6333,15.44,96,80,2.96,BY,1690235143
135,larache,-6.1557,35.1932,21.06,82,0,2.79,MA,1690235143
136,amga,131.9608,60.8953,20.88,73,99,1.13,RU,1690235143
137,remire-montjoly,-52.2667,4.9167,25.02,94,75,0.0,GF,1690235144
138,hawaiian paradise park,-154.9731,19.5933,27.73,89,100,5.14,US,1690234993
139,arkalyk,66.9114,50.2486,20.49,40,93,5.26,KZ,1690235144
140,ar ruseris,34.3869,11.8659,25.23,79,71,3.55,SD,1690235144
141,khorinsk,109.7726,52.1657,15.76,96,100,0.37,RU,1690235145
142,dunedin,170.5036,-45.8742,10.6,94,20,1.79,NZ,1690235145
143,geraldton,114.6,-28.7667,11.23,58,38,6.69,AU,1690235145
144,lenger,69.8839,42.183,27.69,32,0,2.6,KZ,1690235145
145,road town,-64.6167,18.4167,31.05,70,40,4.63,VG,1690235146
146,suva,178.4415,-18.1416,21.71,94,75,1.03,FJ,1690235146
147,tolanaro,46.9987,-25.0319,19.04,94,20,3.09,MG,1690235146
148,quellon,-73.6167,-43.1167,9.14,87,100,10.29,CL,1690235147
149,stuttgart,9.177,48.7823,18.05,84,0,1.54,DE,1690234978
150,port lincoln,135.8667,-34.7333,12.12,76,76,4.04,AU,1690235147
151,sirte,16.5887,31.2089,28.96,67,0,2.39,LY,1690235147
152,chonchi,-73.8092,-42.6128,7.84,96,100,4.21,CL,1690235147
153,margaret river,115.0667,-33.95,16.94,80,50,7.93,AU,1690235148
154,timbuktu,-3.0074,16.7735,33.99,44,49,4.02,ML,1690235148
155,happy valley-goose bay,-60.3315,53.3168,21.17,73,75,4.12,CA,1690235148
156,puerto del rosario,-13.8627,28.5004,22.86,68,75,8.23,ES,1690235148
157,kristiansund,7.732,63.1115,14.36,77,75,4.63,NO,1690235149
158,carnarvon,113.6333,-24.8667,15.09,84,10,6.74,AU,1690235149
159,kaiapoi,172.6401,-43.3783,7.82,100,75,1.03,NZ,1690235150
160,newman,-121.0208,37.3138,36.19,7,75,1.31,US,1690235124
161,quiberon,-3.1196,47.4841,17.26,83,44,3.13,FR,1690235150
162,vorgashor,63.95,67.5833,15.37,75,93,1.3,RU,1690235151
163,palia kalan,80.5833,28.45,26.36,91,89,3.49,IN,1690235151
164,el granada,-122.4694,37.5027,31.62,68,20,6.69,US,1690235151
165,wiesenburg,12.45,52.1167,16.26,93,26,3.53,DE,1690235152
166,east london,27.9116,-33.0153,12.45,64,0,2.93,ZA,1690235152
167,jiuquan,98.5174,39.7432,24.93,18,64,5.15,CN,1690235152
168,linden,-58.3,6.0,25.6,91,78,1.61,GY,1690235153
169,klyuchi,79.1667,52.2667,18.1,59,48,3.6,RU,1690235153
170,labytnangi,66.4183,66.6572,17.4,77,100,3.3,RU,1690235154
171,vargashi,65.8467,55.3556,15.17,63,9,2.99,RU,1690235154
172,fale old settlement,-171.2468,-9.3852,28.79,72,6,7.51,TK,1690235154
173,palikir - national government center,158.1611,6.9248,25.41,94,100,0.0,FM,1690235154
174,ati,18.3353,13.2154,32.36,48,87,3.85,TD,1690235155
175,nogliki,143.1667,51.8333,15.88,86,94,2.67,RU,1690235155
176,pula,13.8481,44.8683,27.31,94,75,3.6,HR,1690235155
177,karratha,116.8463,-20.7377,15.71,42,0,7.11,AU,1690235156
178,sao joao da barra,-41.0511,-21.6403,22.05,86,0,4.89,BR,1690235156
179,i-n-salah,2.4607,27.1935,38.39,7,0,8.51,DZ,1690235156
180,moapa valley,-114.4703,36.5805,43.64,11,70,5.79,US,1690235156
181,rio grande,-52.0986,-32.035,13.3,94,100,7.91,BR,1690235140
182,caleta de carquin,-77.6267,-11.0925,21.14,75,11,5.38,PE,1690235157
183,lebu,-73.65,-37.6167,10.94,94,100,8.32,CL,1690235157
184,zapala,-70.0544,-38.8992,3.39,70,80,3.37,AR,1690235158
185,naze,129.4833,28.3667,27.51,82,100,5.03,JP,1690235158
186,fomboni,43.7425,-12.28,25.02,75,26,5.35,KM,1690235158
187,parry sound,-80.033,45.3501,24.03,64,43,3.81,CA,1690235031
188,polyarnyy,33.4478,69.1989,9.23,95,100,4.78,RU,1690235158
189,sitka,-135.33,57.0531,18.94,68,20,2.57,US,1690235159
190,tuy hoa,109.3,13.0833,24.82,91,98,2.83,VN,1690235159
191,murghob,73.9667,38.1702,13.38,45,9,2.02,TJ,1690235159
192,anadyr,177.4833,64.75,11.28,93,100,5.0,RU,1690235159
193,usogorsk,48.6872,63.4106,13.11,98,100,1.9,RU,1690235160
194,howard springs,131.047,-12.497,13.79,52,28,4.4,AU,1690235160
195,kiruna,20.2251,67.8557,10.51,87,100,3.6,SE,1690235160
196,pisco,-76.2167,-13.7,22.03,64,0,8.23,PE,1690235160
197,kayenta,-110.2546,36.7278,35.66,11,92,8.07,US,1690235161
198,don luan,106.9167,11.5333,23.09,99,100,0.51,VN,1690235161
199,murzuq,13.9184,25.9155,33.23,15,0,4.19,LY,1690235161
200,vila velha,-40.2925,-20.3297,22.19,84,20,2.06,BR,1690234916
201,kenai,-151.2583,60.5544,16.05,85,100,5.14,US,1690235162
202,rabaul,152.1721,-4.1967,26.85,78,89,8.51,PG,1690235162
203,invercargill,168.35,-46.4,7.59,90,89,5.64,NZ,1690235162
204,margate,1.3862,51.3813,15.73,80,98,2.68,GB,1690235163
205,zelenogradsk,20.4767,54.9589,18.03,87,75,2.0,RU,1690235007
206,yeppoon,150.7333,-23.1333,15.88,83,97,9.62,AU,1690235163
207,hasaki,140.8333,35.7333,27.39,84,66,3.8,JP,1690235164
208,puerto quijarro,-57.7667,-17.7833,26.88,30,0,0.38,BO,1690235164
209,luanco,-5.7934,43.6152,18.9,73,60,5.24,ES,1690235164
210,ribeira grande,-28.7,38.5167,22.65,85,7,2.24,PT,1690235164
211,sola,167.55,-13.8833,25.85,86,94,6.06,VU,1690235165
212,warrenton,24.8475,-28.114,7.71,30,100,3.11,ZA,1690235165
213,novaya igirma,103.9112,57.1334,15.83,97,100,1.73,RU,1690235165
214,walvis bay,14.5053,-22.9575,11.72,87,85,1.03,NA,1690235165
215,uray,64.7758,60.1247,14.17,89,88,1.94,RU,1690235166
216,avarua,-159.775,-21.2078,24.03,83,100,4.12,CK,1690235166
217,cidreira,-50.2056,-30.1811,17.1,96,100,5.16,BR,1690235166
218,ylitornio,23.6773,66.3089,9.7,94,100,2.14,FI,1690235166
219,aykhal,111.5,66.0,14.54,85,95,3.5,RU,1690235167
220,tursunzoda,68.2333,38.5144,28.81,23,3,2.6,TJ,1690235167
221,luwuk,122.7875,-0.9516,24.2,88,49,2.3,ID,1690235168
222,al hufuf,49.5653,25.3646,33.19,17,0,0.0,SA,1690235168
223,lido adriano,12.3086,44.4123,36.02,95,96,2.24,IT,1690235168
224,eastham,-69.9739,41.8301,27.01,67,0,3.13,US,1690235168
225,aasiaat,-52.8699,68.7098,3.2,98,97,2.85,GL,1690235169
226,new norfolk,147.0587,-42.7826,8.72,85,99,1.61,AU,1690235169
227,hamilton,-84.5333,39.1834,32.55,63,48,0.45,US,1690234630
228,luderitz,15.1594,-26.6481,13.67,65,92,3.38,NA,1690235169
229,christchurch,172.6333,-43.5333,7.73,92,75,1.03,NZ,1690234993
230,tazovsky,78.7,67.4667,13.77,94,57,2.64,RU,1690235170
231,gadzhiyevo,33.3362,69.2551,9.04,96,100,5.2,RU,1690235170
232,al kharijah,30.5464,25.4514,32.38,15,2,2.23,EG,1690235171
233,general mosconi,-62.303,-23.1851,17.4,47,100,3.64,AR,1690235171
234,amper,9.7,9.35,23.53,83,32,2.97,NG,1690235171
235,as sulayyil,45.5779,20.4607,36.14,9,99,2.8,SA,1690235171
236,port-cartier,-66.8654,50.0334,26.82,55,36,5.28,CA,1690235093
237,mukalla,49.1242,14.5425,30.18,78,100,1.31,YE,1690235172
238,chibougamau,-74.3659,49.9168,17.79,94,100,2.26,CA,1690235172
239,treasure island,-82.769,27.7692,32.22,74,20,3.09,US,1690234921
240,weno,151.8468,7.4515,27.89,80,100,8.55,FM,1690235173
241,saudarkrokur,-19.6394,65.7461,10.06,93,100,1.06,IS,1690235173
242,okhotsk,143.3,59.3833,17.25,67,10,1.85,RU,1690235174
243,olinda,-34.8553,-8.0089,24.85,88,40,5.66,BR,1690235174
244,lompoc,-120.4579,34.6391,36.08,64,40,3.6,US,1690235174
245,harstad,16.5293,68.799,14.34,100,89,1.79,NO,1690235175
246,khadan khak,67.7085,30.7477,22.35,64,100,1.82,PK,1690235175
247,floro,5.0328,61.5996,14.98,72,40,2.06,NO,1690235175
248,petropavlovsk-kamchatsky,158.6483,53.0452,19.33,64,20,4.0,RU,1690235176
249,gewane,40.6453,10.1664,31.34,41,96,1.84,ET,1690235176
250,port saint john's,29.5448,-31.6229,13.55,68,17,2.41,ZA,1690235176
251,tchintabaraden,5.7985,15.8969,25.78,64,100,6.77,NE,1690235176
252,salinopolis,-47.3561,-0.6136,26.34,82,18,4.31,BR,1690235177
253,chita,113.55,52.0333,13.94,93,40,3.0,RU,1690235157
254,castillos,-53.8333,-34.1667,8.1,95,100,2.15,UY,1690235177
255,tanout,8.8879,14.9709,32.4,42,16,5.28,NE,1690235178
256,badger,-147.5333,64.8,30.28,47,20,2.57,US,1690235178
257,thinadhoo,72.9333,0.5333,28.28,79,100,5.69,MV,1690235178
258,isnos,-76.2406,1.9356,17.18,95,87,0.77,CO,1690235178
259,buenaventura,-77.0312,3.8801,27.53,87,83,2.12,CO,1690235179
260,fada,8.3,9.5667,20.4,99,45,1.37,NG,1690235179
261,magadan,150.8,59.5667,15.53,62,11,1.25,RU,1690235180
262,port mathurin,63.4167,-19.6833,23.04,77,61,7.79,MU,1690235180
263,jamestown,-79.2353,42.097,26.4,72,75,3.6,US,1690235134
264,semey,80.2275,50.4111,20.1,61,99,1.11,KZ,1690235180
265,semera,41.201,11.501,30.6,38,100,0.47,ET,1690235181
266,shilong,113.8425,23.1123,27.8,82,90,0.86,CN,1690235181
267,harrisonburg,-78.8689,38.4496,30.13,54,75,3.6,US,1690235181
268,bikenibeu village,173.1241,1.3673,27.98,89,75,0.51,KI,1690235181
269,robbio,8.5911,45.2906,21.57,95,100,1.31,IT,1690235182
270,wailua homesteads,-159.378,22.0669,28.24,82,100,6.69,US,1690235182
271,susuman,148.1667,62.7833,16.13,54,34,1.35,RU,1690235182
272,accra,-0.1969,5.556,25.23,94,20,5.14,GH,1690234882
273,chul'man,124.9104,56.8479,17.74,79,100,0.51,RU,1690235183
274,kalemie,29.1947,-5.9475,21.37,55,1,0.7,CD,1690235183
275,manakara,48.0167,-22.1333,19.03,92,2,2.83,MG,1690235183
276,mitu,-70.1733,1.1983,26.63,78,86,0.74,CO,1690235183
277,iskateley,53.1512,67.6803,15.47,80,100,3.18,RU,1690235184
278,la fleche,-0.0755,47.6982,18.32,93,93,3.25,FR,1690235184
279,labin,14.1197,45.095,27.48,92,86,2.43,HR,1690235184
280,embi,58.1442,48.8264,24.31,38,90,3.54,KZ,1690235184
281,wau,27.9953,7.7029,21.39,93,85,1.86,SS,1690235185
282,khandyga,135.6,62.6667,20.52,75,27,2.98,RU,1690235185
283,pangkalanbuun,111.6167,-2.6833,22.41,99,22,1.15,ID,1690235185
284,dire,-10.9667,12.2833,24.73,90,79,0.54,ML,1690235186
285,ephrata,-76.1788,40.1798,28.82,68,75,3.6,US,1690235186
286,tsengel,100.8894,49.4783,10.64,87,86,0.58,MN,1690235186
287,puerto baquerizo moreno,-89.6,-0.9,27.55,74,40,5.14,EC,1690234948
288,bodden town,-81.25,19.2833,33.0,66,20,6.17,KY,1690235187
289,kodiak,-152.4072,57.79,13.73,72,100,5.14,US,1690235187
290,port alfred,26.891,-33.5906,11.75,70,0,3.66,ZA,1690235187
291,shelton,-73.0932,41.3165,30.27,51,0,5.66,US,1690235187
292,al hayy,46.0433,32.1735,36.64,9,0,3.76,IQ,1690235188
293,arrifes,-25.7,37.7667,22.14,83,40,3.09,PT,1690235188
294,tamanrasset,5.5228,22.785,30.95,19,89,3.09,DZ,1690235189
295,cockburn town,-71.1419,21.4612,30.98,62,40,5.66,TC,1690235189
296,vilyuysk,121.6247,63.7553,16.07,93,100,3.3,RU,1690235189
297,tuba city,-111.2399,36.135,28.6,33,43,14.74,US,1690235189
298,tucuma,-50.05,-0.1833,27.42,77,68,3.59,BR,1690235190
299,jayrud,36.7404,33.8074,26.7,31,0,2.71,SY,1690235190
300,yemetsk,41.7941,63.4721,11.08,96,88,1.37,RU,1690235190
301,jumla,82.1838,29.2747,17.03,97,98,0.94,NP,1690235191
302,ad-damazin,34.3592,11.7891,25.23,78,67,3.63,SD,1690235191
303,la passe,-0.8967,45.5549,19.13,88,45,6.62,FR,1690235191
304,baise city,106.6133,23.8997,25.49,92,99,0.5,CN,1690235191
305,fond parisien,-71.9767,18.5058,32.98,58,100,2.12,HT,1690235192
306,necochea,-58.7368,-38.5473,5.35,74,65,4.26,AR,1690235192
307,champerico,-91.9167,14.3,35.3,65,99,2.55,GT,1690235192
308,masaya sur,121.7456,16.497,23.52,95,100,1.41,PH,1690235192
309,roxas,122.7511,11.5853,23.41,87,100,6.44,PH,1690235193
310,crockett,-95.4566,31.3182,36.99,26,0,0.0,US,1690235193
311,raduzhny,77.475,62.0961,18.83,74,100,2.25,RU,1690235193
312,poso,120.7524,-1.3959,24.15,81,17,2.05,ID,1690235194
313,la'ie,-157.9253,21.6477,29.98,71,38,7.06,US,1690235194
314,wanning,110.3967,18.8003,26.14,86,99,1.29,CN,1690235194
315,howrah,88.3103,22.5892,28.0,89,20,0.0,IN,1690235194
316,boli,130.5167,45.7667,22.95,77,0,2.7,CN,1690235194
317,aljezur,-8.8033,37.3191,17.52,83,0,6.61,PT,1690235195
318,kavaratti,72.642,10.5669,28.17,78,93,8.12,IN,1690235195
319,quelimane,36.8883,-17.8786,19.97,88,0,0.0,MZ,1690234897
320,saldanha,17.9442,-33.0117,9.83,75,0,3.44,ZA,1690235196
321,tanabe,135.3667,33.7333,26.18,80,0,1.47,JP,1690235196
322,enewetak,162.3373,11.3474,28.39,79,72,8.08,MH,1690235197
323,wellington,174.7756,-41.2866,10.31,94,75,4.12,NZ,1690235164
324,beloyarskiy,66.6722,63.7119,14.45,96,93,1.44,RU,1690235198
325,liaoyang,123.1731,41.2719,23.18,93,91,1.79,CN,1690235198
326,nova vicosa,-39.3719,-17.8919,21.64,86,10,3.61,BR,1690235198
327,esqueda,-109.5833,30.7167,36.88,16,4,2.39,MX,1690235199
328,hinton,-117.5857,53.4001,26.09,47,99,3.2,CA,1690234921
329,ghanzi,21.7833,-21.5667,16.67,30,21,3.52,BW,1690235199
330,attingal,76.8333,8.6833,26.82,90,100,2.48,IN,1690235200
331,port sudan,37.2164,19.6175,32.86,44,69,2.48,SD,1690235195
332,ad douiem,32.3116,14.0012,31.57,43,100,4.23,SD,1690235200
333,villa huidobro,-64.5869,-34.8383,9.29,51,4,3.61,AR,1690235201
